Entity,Day,total_boosters
Saudi Arabia,2022/1/11,4556949
Saudi Arabia,2022/1/12,4738650
Saudi Arabia,2022/1/13,4925865
Saudi Arabia,2022/1/14,5033992
Saudi Arabia,2022/1/15,5161067
Saudi Arabia,2022/1/16,5313905
Saudi Arabia,2022/1/17,5482213
Saudi Arabia,2022/1/18,5629504
Saudi Arabia,2022/1/19,5802996
Saudi Arabia,2022/1/21,5995849
Saudi Arabia,2022/1/23,6487646
Saudi Arabia,2022/1/24,6744396
Saudi Arabia,2022/1/25,6948199
Saudi Arabia,2022/1/26,7151386
Saudi Arabia,2022/1/27,7371012
Saudi Arabia,2022/1/28,7491198
Saudi Arabia,2022/1/29,7533039
Saudi Arabia,2022/1/31,8066731
Saudi Arabia,2022/2/1,8285179
Saudi Arabia,2022/2/2,8503516
Saudi Arabia,2022/2/3,8707709
Saudi Arabia,2022/2/4,8820554
Saudi Arabia,2022/2/5,8951321
Saudi Arabia,2022/2/6,9091815
Saudi Arabia,2022/2/7,9215646
Saudi Arabia,2022/2/8,9321691
Saudi Arabia,2022/2/9,9425053
Saudi Arabia,2022/2/10,9558015
Saudi Arabia,2022/2/11,9618913
Saudi Arabia,2022/2/12,9694038
Saudi Arabia,2022/2/13,9797762
Saudi Arabia,2022/2/14,9890270
Saudi Arabia,2022/2/15,9974573
Saudi Arabia,2022/2/16,10054888
Saudi Arabia,2022/2/17,10155332
Saudi Arabia,2022/2/18,10203104
Saudi Arabia,2022/2/19,10255693
Saudi Arabia,2022/2/20,10334727
Saudi Arabia,2022/2/21,10403772
Saudi Arabia,2022/2/22,10428256
Saudi Arabia,2022/2/23,10502418
Saudi Arabia,2022/2/24,10585410
Saudi Arabia,2022/2/25,10623425
Saudi Arabia,2022/2/26,10667676
Saudi Arabia,2022/2/27,10719734
Saudi Arabia,2022/2/28,10793985
Scotland,2021/10/13,269326
Scotland,2021/10/14,290320
Scotland,2021/10/15,311781
Scotland,2021/10/16,331531
Scotland,2021/10/17,349023
Scotland,2021/10/18,374307
Scotland,2021/10/19,401792
Scotland,2021/10/20,431056
Scotland,2021/10/21,460844
Scotland,2021/10/22,489154
Scotland,2021/10/23,521355
Scotland,2021/10/24,544593
Scotland,2021/10/25,573211
Scotland,2021/10/26,602055
Scotland,2021/10/27,633722
Scotland,2021/10/28,663471
Scotland,2021/10/29,692347
Scotland,2021/10/30,721254
Scotland,2021/10/31,744562
Scotland,2021/11/1,767403
Scotland,2021/11/2,792355
Scotland,2021/11/3,858646
Scotland,2021/11/4,892218
Scotland,2021/11/5,925461
Scotland,2021/11/6,957945
Scotland,2021/11/7,986741
Scotland,2021/11/8,1017359
Scotland,2021/11/9,1050599
Scotland,2021/11/10,1084891
Scotland,2021/11/11,1120265
Scotland,2021/11/12,1151883
Scotland,2021/11/13,1183769
Scotland,2021/11/14,1208387
Scotland,2021/11/15,1237376
Scotland,2021/11/16,1270010
Scotland,2021/11/17,1307271
Scotland,2021/11/18,1342841
Scotland,2021/11/19,1375779
Scotland,2021/11/20,1408565
Scotland,2021/11/21,1437823
Scotland,2021/11/22,1469423
Scotland,2021/11/23,1502266
Scotland,2021/11/24,1535623
Scotland,2021/11/25,1568535
Scotland,2021/11/26,1598749
Scotland,2021/11/27,1629572
Scotland,2021/11/28,1659464
Scotland,2021/11/29,1687792
Scotland,2021/11/30,1722225
Scotland,2021/12/1,1755694
Scotland,2021/12/2,1790728
Scotland,2021/12/3,1823515
Scotland,2021/12/4,1859735
Scotland,2021/12/5,1889285
Scotland,2021/12/6,1922604
Scotland,2021/12/7,1961588
Scotland,2021/12/8,2000915
Scotland,2021/12/9,2040070
Scotland,2021/12/10,2076084
Scotland,2021/12/11,2116228
Scotland,2021/12/12,2154571
Scotland,2021/12/13,2200172
Scotland,2021/12/14,2254406
Scotland,2021/12/15,2313843
Scotland,2021/12/16,2377170
Scotland,2021/12/17,2436952
Scotland,2021/12/18,2501033
Scotland,2021/12/19,2561480
Scotland,2021/12/20,2630615
Scotland,2021/12/21,2708761
Scotland,2021/12/22,2782462
Scotland,2021/12/23,2841703
Scotland,2021/12/27,2876868
Scotland,2021/12/28,2901719
Scotland,2021/12/29,2944977
Scotland,2021/12/30,2979334
Scotland,2021/12/31,2992576
Scotland,2022/1/1,2992576
Scotland,2022/1/2,2992583
Scotland,2022/1/3,3006133
Scotland,2022/1/4,3016198
Scotland,2022/1/5,3041961
Scotland,2022/1/6,3063000
Scotland,2022/1/7,3082231
Scotland,2022/1/8,3101096
Scotland,2022/1/9,3115065
Scotland,2022/1/10,3130502
Scotland,2022/1/11,3145537
Scotland,2022/1/12,3159109
Scotland,2022/1/13,3171289
Scotland,2022/1/14,3184700
Scotland,2022/1/15,3196020
Scotland,2022/1/16,3204311
Scotland,2022/1/17,3214062
Scotland,2022/1/18,3223113
Scotland,2022/1/19,3230767
Scotland,2022/1/20,3238127
Scotland,2022/1/21,3245885
Scotland,2022/1/22,3252819
Scotland,2022/1/23,3258073
Scotland,2022/1/24,3263981
Scotland,2022/1/25,3269583
Scotland,2022/1/26,3274918
Scotland,2022/1/27,3279961
Scotland,2022/1/28,3286355
Scotland,2022/1/29,3290965
Scotland,2022/1/30,3295501
Scotland,2022/1/31,3299180
Scotland,2022/2/1,3302671
Scotland,2022/2/2,3307067
Scotland,2022/2/3,3310626
Scotland,2022/2/4,3314502
Scotland,2022/2/5,3317694
Scotland,2022/2/6,3320254
Scotland,2022/2/7,3324876
Scotland,2022/2/8,3328947
Scotland,2022/2/9,3332960
Scotland,2022/2/10,3337823
Scotland,2022/2/11,3344551
Scotland,2022/2/12,3349054
Scotland,2022/2/13,3352239
Scotland,2022/2/14,3359114
Scotland,2022/2/15,3366018
Scotland,2022/2/16,3371691
Scotland,2022/2/17,3377893
Scotland,2022/2/18,3384367
Scotland,2022/2/19,3390752
Scotland,2022/2/20,3397270
Scotland,2022/2/21,3404119
Scotland,2022/2/22,3410555
Scotland,2022/2/23,3415942
Scotland,2022/2/24,3419928
Scotland,2022/2/25,3424936
Scotland,2022/2/26,3428504
Scotland,2022/2/27,3430747
Scotland,2022/2/28,3434063
Scotland,2022/3/1,3437398
Scotland,2022/3/2,3440493
Scotland,2022/3/3,3443616
Scotland,2022/3/4,3446451
Scotland,2022/3/5,3448867
Scotland,2022/3/6,3451358
Scotland,2022/3/7,3454185
Scotland,2022/3/8,3456977
Scotland,2022/3/9,3459127
Scotland,2022/3/10,3461076
Scotland,2022/3/14,3468504
Scotland,2022/3/15,3470435
Scotland,2022/3/17,3473650
Scotland,2022/3/18,3475122
Scotland,2022/3/19,3475680
Scotland,2022/3/20,3476291
Scotland,2022/3/21,3477790
Scotland,2022/3/22,3479040
Scotland,2022/3/23,3479826
Scotland,2022/3/24,3481073
Scotland,2022/3/25,3482357
Scotland,2022/3/26,3483067
Scotland,2022/3/27,3483642
Scotland,2022/3/28,3484968
Scotland,2022/3/29,3486236
Scotland,2022/3/30,3487227
Scotland,2022/3/31,3488367
Scotland,2022/4/1,3489601
Scotland,2022/4/2,3490509
Scotland,2022/4/3,3491255
Scotland,2022/4/4,3492109
Scotland,2022/4/5,3492859
Scotland,2022/4/6,3494368
Scotland,2022/4/7,3495397
Scotland,2022/4/8,3496541
Scotland,2022/4/9,3497365
Scotland,2022/4/10,3498084
Scotland,2022/4/11,3499483
Scotland,2022/4/12,3500750
Scotland,2022/4/13,3502047
Scotland,2022/4/14,3503362
Scotland,2022/4/15,3503994
Scotland,2022/4/16,3504902
Scotland,2022/4/17,3505532
Scotland,2022/4/18,3505946
Scotland,2022/4/19,3507123
Scotland,2022/4/20,3508126
Scotland,2022/4/21,3509378
Scotland,2022/4/22,3510422
Scotland,2022/4/23,3511274
Scotland,2022/4/24,3512032
Scotland,2022/4/25,3513259
Scotland,2022/4/26,3514326
Scotland,2022/4/27,3515296
Scotland,2022/4/28,3516361
Scotland,2022/4/29,3517495
Scotland,2022/4/30,3518378
Scotland,2022/5/1,3519001
Scotland,2022/5/2,3519479
Scotland,2022/5/3,3520559
Scotland,2022/5/4,3521601
Scotland,2022/5/5,3522455
Scotland,2022/5/6,3523733
Scotland,2022/5/7,3524835
Scotland,2022/5/8,3525701
Scotland,2022/5/9,3527123
Scotland,2022/5/10,3528236
Scotland,2022/5/11,3529529
Scotland,2022/5/12,3530475
Scotland,2022/5/13,3531558
Scotland,2022/5/14,3532455
Scotland,2022/5/15,3533397
Scotland,2022/5/16,3534404
Scotland,2022/5/17,3535180
Scotland,2022/5/18,3536022
Scotland,2022/5/19,3536870
Scotland,2022/5/20,3537782
Scotland,2022/5/21,3538732
Scotland,2022/5/22,3539832
Scotland,2022/5/23,3540789
Scotland,2022/5/24,3541478
Scotland,2022/5/25,3542327
Scotland,2022/5/26,3543282
Scotland,2022/5/27,3544228
Scotland,2022/5/28,3544908
Scotland,2022/5/29,3545657
Scotland,2022/5/30,3546838
Scotland,2022/5/31,3547932
Scotland,2022/6/1,3549180
Scotland,2022/6/2,3550981
Scotland,2022/6/3,3551197
Scotland,2022/6/4,3552636
Scotland,2022/6/5,3554213
Scotland,2022/6/6,3554974
Scotland,2022/6/7,3555686
Scotland,2022/6/8,3556524
Scotland,2022/6/9,3557512
Scotland,2022/6/10,3558821
Scotland,2022/6/11,3559799
Scotland,2022/6/12,3560762
Scotland,2022/6/13,3561718
Scotland,2022/6/14,3562459
Scotland,2022/6/15,3563224
Scotland,2022/6/16,3564083
Scotland,2022/6/17,3564767
Scotland,2022/6/18,3565273
Scotland,2022/6/19,3565965
Scotland,2022/6/20,3566684
Scotland,2022/6/21,3567208
Scotland,2022/6/22,3567844
Scotland,2022/6/23,3568459
Scotland,2022/6/24,3569090
Scotland,2022/6/25,3569609
Scotland,2022/6/26,3570098
Scotland,2022/6/27,3570792
Scotland,2022/6/28,3571400
Scotland,2022/6/29,3571981
Scotland,2022/6/30,3572698
Scotland,2022/7/1,3573306
Scotland,2022/7/2,3573405
Scotland,2022/7/3,3574000
Scotland,2022/7/4,3574669
Scotland,2022/7/5,3575148
Scotland,2022/7/6,3575626
Scotland,2022/7/7,3576189
Scotland,2022/7/8,3576576
Scotland,2022/7/9,3576879
Scotland,2022/7/10,3577213
Scotland,2022/7/11,3577608
Scotland,2022/7/12,3578089
Scotland,2022/7/13,3578533
Scotland,2022/7/14,3579115
Scotland,2022/7/15,3579614
Scotland,2022/7/16,3579948
Scotland,2022/7/17,3580210
Scotland,2022/7/18,3580575
Scotland,2022/7/19,3580889
Scotland,2022/7/20,3581264
Scotland,2022/7/21,3581771
Scotland,2022/7/22,3582193
Scotland,2022/7/23,3582587
Scotland,2022/7/24,3582941
Scotland,2022/7/25,3583433
Scotland,2022/7/26,3583821
Scotland,2022/7/27,3584190
Scotland,2022/7/28,3584646
Scotland,2022/7/29,3584997
Scotland,2022/7/30,3585280
Scotland,2022/7/31,3585574
Scotland,2022/8/1,3585974
Scotland,2022/8/2,3586284
Scotland,2022/8/3,3586650
Scotland,2022/8/4,3586895
Scotland,2022/8/5,3587183
Scotland,2022/8/6,3587454
Scotland,2022/8/7,3587663
Scotland,2022/8/8,3587867
Scotland,2022/8/9,3587931
Scotland,2022/8/10,3587995
Scotland,2022/8/11,3588537
Scotland,2022/8/12,3588819
Scotland,2022/8/13,3589059
Scotland,2022/8/14,3589267
Scotland,2022/8/15,3589588
Scotland,2022/8/16,3589892
Scotland,2022/8/17,3590112
Scotland,2022/8/18,3590305
Scotland,2022/8/19,3590649
Scotland,2022/8/20,3590966
Scotland,2022/8/21,3591185
Scotland,2022/8/22,3591557
Scotland,2022/8/23,3591832
Scotland,2022/8/24,3592039
Scotland,2022/8/25,3592300
Scotland,2022/8/26,3592547
Scotland,2022/8/27,3592825
Scotland,2022/8/28,3593085
Scotland,2022/8/29,3593341
Scotland,2022/8/30,3593568
Scotland,2022/8/31,3593865
Scotland,2022/9/1,3594211
Scotland,2022/9/2,3594481
Scotland,2022/9/3,3594689
Scotland,2022/9/4,3594835
Senegal,2022/3/15,3430
Senegal,2022/4/26,7027
Senegal,2022/5/8,7027
Senegal,2022/5/15,7027
Senegal,2022/5/22,7027
Senegal,2022/5/29,7027
Senegal,2022/7/3,10897
Senegal,2022/7/17,11763
Senegal,2022/7/24,11952
Senegal,2022/8/7,13051
Senegal,2022/9/11,17060
Senegal,2022/10/2,499879
Senegal,2022/10/23,591916
Senegal,2022/11/20,612714
Senegal,2022/11/27,616751
Senegal,2023/1/1,725807
Senegal,2023/2/5,726400
Senegal,2023/2/12,815965
Senegal,2023/3/5,815965
Serbia,2021/8/17,1289
Serbia,2021/8/18,3423
Serbia,2021/8/19,10356
Serbia,2021/8/22,29015
Serbia,2021/8/23,45520
Serbia,2021/8/24,63684
Serbia,2021/8/25,81368
Serbia,2021/8/26,100633
Serbia,2021/8/28,129535
Serbia,2021/8/29,132977
Serbia,2021/8/30,155420
Serbia,2021/9/1,191684
Serbia,2021/9/2,208267
Serbia,2021/9/5,234335
Serbia,2021/9/6,252294
Serbia,2021/9/7,269386
Serbia,2021/9/8,284077
Serbia,2021/9/9,297267
Serbia,2021/9/12,323139
Serbia,2021/9/14,357815
Serbia,2021/9/16,394011
Serbia,2021/9/18,417587
Serbia,2021/9/19,421262
Serbia,2021/9/21,456102
Serbia,2021/9/22,468550
Serbia,2021/9/23,480612
Serbia,2021/9/24,493072
Serbia,2021/9/26,502217
Serbia,2021/9/28,530609
Serbia,2021/9/29,542651
Serbia,2021/9/30,555495
Serbia,2021/10/2,584282
Serbia,2021/10/5,630878
Serbia,2021/10/6,649572
Serbia,2021/10/7,665283
Serbia,2021/10/12,680271
Serbia,2021/10/19,707997
Serbia,2021/10/23,847359
Serbia,2021/10/24,852015
Serbia,2021/10/26,884310
Serbia,2021/10/29,935208
Serbia,2021/10/30,948047
Serbia,2021/11/1,976652
Serbia,2021/11/2,997019
Serbia,2021/11/3,1018820
Serbia,2021/11/5,1062385
Serbia,2021/11/7,1083162
Serbia,2021/11/8,1111786
Serbia,2021/11/9,1137837
Serbia,2021/11/14,1215919
Serbia,2021/11/18,1318276
Serbia,2021/11/19,1345851
Serbia,2021/11/22,1391677
Serbia,2021/11/23,1413172
Serbia,2021/11/24,1432313
Serbia,2021/11/27,1478036
Serbia,2021/11/28,1482578
Serbia,2021/11/29,1498240
Serbia,2021/11/30,1512129
Serbia,2021/12/2,1539973
Serbia,2021/12/3,1554127
Serbia,2021/12/6,1576667
Serbia,2021/12/7,1585953
Serbia,2021/12/8,1595279
Serbia,2021/12/9,1603661
Serbia,2021/12/12,1621453
Serbia,2021/12/14,1635856
Serbia,2021/12/22,1687756
Serbia,2021/12/26,1709543
Serbia,2021/12/28,1723108
Serbia,2022/1/1,1753333
Serbia,2022/1/9,1756665
Serbia,2022/1/14,1773330
Serbia,2022/1/16,1782347
Serbia,2022/1/18,1790239
Serbia,2022/1/19,1793763
Serbia,2022/1/23,1803418
Serbia,2022/1/27,1815027
Serbia,2022/1/30,1820562
Serbia,2022/1/31,1823386
Serbia,2022/2/2,1828337
Serbia,2022/2/3,1830877
Serbia,2022/2/7,1838074
Serbia,2022/2/9,1842345
Serbia,2022/2/11,1846805
Serbia,2022/2/13,1848367
Serbia,2022/2/14,1850411
Serbia,2022/2/16,1851263
Serbia,2022/2/20,1856196
Serbia,2022/2/23,1860518
Serbia,2022/2/24,1861647
Serbia,2022/2/28,1864797
Serbia,2022/3/1,1865894
Serbia,2022/3/6,1869580
Serbia,2022/3/9,1871448
Serbia,2022/3/10,1872225
Serbia,2022/3/21,1877574
Serbia,2022/3/22,1878375
Serbia,2022/5/10,1897159
Serbia,2022/5/17,1898417
Serbia,2022/5/18,1898670
Serbia,2022/5/24,1899572
Serbia,2022/5/25,1899732
Serbia,2022/5/26,1899884
Serbia,2022/6/1,1900513
Serbia,2022/6/2,1900617
Serbia,2022/6/6,1900935
Serbia,2022/6/9,1901274
Serbia,2022/6/14,1901712
Serbia,2022/6/23,1902412
Seychelles,2022/2/17,27744
Seychelles,2022/3/18,34913
Seychelles,2022/3/29,35310
Seychelles,2022/4/26,36307
Seychelles,2022/5/8,36307
Seychelles,2022/5/22,37738
Seychelles,2022/5/29,38233
Seychelles,2022/6/5,40188
Seychelles,2022/6/19,41022
Seychelles,2022/7/3,42536
Seychelles,2022/7/17,43354
Seychelles,2022/10/23,43749
Seychelles,2022/11/6,43886
Seychelles,2022/11/13,44156
Seychelles,2022/12/4,44543
Seychelles,2022/12/11,44705
Seychelles,2023/1/29,44936
Seychelles,2023/3/19,44936
Sierra Leone,2022/3/15,2767
Sierra Leone,2022/3/29,2767
Sierra Leone,2022/4/26,5359
Sierra Leone,2022/5/1,5359
Sierra Leone,2022/5/22,6974
Sierra Leone,2022/6/5,6974
Sierra Leone,2022/6/19,6974
Sierra Leone,2022/6/26,12864
Sierra Leone,2022/7/10,12864
Sierra Leone,2022/7/24,14920
Sierra Leone,2022/8/7,20517
Sierra Leone,2022/8/28,20517
Sierra Leone,2022/10/30,71618
Sierra Leone,2022/11/6,76881
Sierra Leone,2022/11/20,83336
Sierra Leone,2022/11/27,85550
Sierra Leone,2022/12/4,85709
Sierra Leone,2022/12/18,346412
Sierra Leone,2023/1/1,406021
Sierra Leone,2023/2/5,435021
Sierra Leone,2023/2/19,508698
Sierra Leone,2023/2/26,510918
Sierra Leone,2023/3/5,549696
Sierra Leone,2023/3/12,596566
Sierra Leone,2023/3/19,647739
Singapore,2021/9/14,1370
Singapore,2021/9/15,6216
Singapore,2021/9/16,9426
Singapore,2021/9/17,17833
Singapore,2021/9/18,31060
Singapore,2021/9/19,39293
Singapore,2021/9/20,51406
Singapore,2021/9/21,59804
Singapore,2021/9/22,75317
Singapore,2021/9/23,92529
Singapore,2021/9/24,116394
Singapore,2021/9/25,138533
Singapore,2021/9/26,154003
Singapore,2021/9/27,176525
Singapore,2021/9/28,201103
Singapore,2021/9/29,221554
Singapore,2021/9/30,243017
Singapore,2021/10/1,264646
Singapore,2021/10/2,286741
Singapore,2021/10/3,305742
Singapore,2021/10/4,328047
Singapore,2021/10/5,348436
Singapore,2021/10/6,364426
Singapore,2021/10/7,379386
Singapore,2021/10/8,400603
Singapore,2021/10/9,420116
Singapore,2021/10/10,446554
Singapore,2021/10/11,473415
Singapore,2021/10/12,496302
Singapore,2021/10/13,515867
Singapore,2021/10/14,533750
Singapore,2021/10/15,563139
Singapore,2021/10/16,586216
Singapore,2021/10/17,597714
Singapore,2021/10/18,614088
Singapore,2021/10/19,632172
Singapore,2021/10/20,647107
Singapore,2021/10/21,664829
Singapore,2021/10/22,691082
Singapore,2021/10/23,709685
Singapore,2021/10/24,719549
Singapore,2021/10/25,734968
Singapore,2021/10/26,755581
Singapore,2021/10/27,770879
Singapore,2021/10/28,789388
Singapore,2021/10/29,821677
Singapore,2021/10/30,846295
Singapore,2021/10/31,861469
Singapore,2021/11/1,879918
Singapore,2021/11/2,902658
Singapore,2021/11/3,918680
Singapore,2021/11/4,919176
Singapore,2021/11/5,949201
Singapore,2021/11/6,972873
Singapore,2021/11/7,987398
Singapore,2021/11/8,1005394
Singapore,2021/11/9,1029224
Singapore,2021/11/10,1049919
Singapore,2021/11/11,1070022
Singapore,2021/11/12,1098841
Singapore,2021/11/13,1124397
Singapore,2021/11/14,1141274
Singapore,2021/11/15,1160147
Singapore,2021/11/16,1181470
Singapore,2021/11/17,1198148
Singapore,2021/11/18,1215499
Singapore,2021/11/19,1241786
Singapore,2021/11/20,1265911
Singapore,2021/11/21,1282943
Singapore,2021/11/22,1301087
Singapore,2021/11/23,1317684
Singapore,2021/11/24,1331701
Singapore,2021/11/25,1345928
Singapore,2021/11/26,1371807
Singapore,2021/11/27,1395105
Singapore,2021/11/28,1409106
Singapore,2021/11/29,1424490
Singapore,2021/11/30,1446497
Singapore,2021/12/1,1461361
Singapore,2021/12/2,1475087
Singapore,2021/12/3,1498011
Singapore,2021/12/4,1519149
Singapore,2021/12/5,1533722
Singapore,2021/12/6,1549701
Singapore,2021/12/7,1569203
Singapore,2021/12/8,1584829
Singapore,2021/12/9,1599119
Singapore,2021/12/10,1622628
Singapore,2021/12/11,1644252
Singapore,2021/12/12,1658516
Singapore,2021/12/13,1675476
Singapore,2021/12/14,1701150
Singapore,2021/12/15,1721171
Singapore,2021/12/16,1742966
Singapore,2021/12/17,1769400
Singapore,2021/12/18,1794340
Singapore,2021/12/19,1813905
Singapore,2021/12/20,1842768
Singapore,2021/12/21,1872849
Singapore,2021/12/22,1905273
Singapore,2021/12/23,1940757
Singapore,2021/12/24,1963409
Singapore,2021/12/25,1963805
Singapore,2021/12/26,2006049
Singapore,2021/12/27,2046759
Singapore,2021/12/28,2092242
Singapore,2021/12/29,2135167
Singapore,2021/12/30,2177982
Singapore,2021/12/31,2201705
Singapore,2022/1/1,2202189
Singapore,2022/1/2,2242506
Singapore,2022/1/3,2280474
Singapore,2022/1/4,2317398
Singapore,2022/1/5,2352357
Singapore,2022/1/6,2392701
Singapore,2022/1/7,2443393
Singapore,2022/1/8,2492047
Singapore,2022/1/9,2532837
Singapore,2022/1/10,2574267
Singapore,2022/1/11,2609963
Singapore,2022/1/12,2643964
Singapore,2022/1/13,2678621
Singapore,2022/1/14,2723526
Singapore,2022/1/15,2765818
Singapore,2022/1/16,2796847
Singapore,2022/1/17,2828773
Singapore,2022/1/18,2854892
Singapore,2022/1/19,2879880
Singapore,2022/1/20,2905198
Singapore,2022/1/21,2938481
Singapore,2022/1/22,2968808
Singapore,2022/1/23,2989352
Singapore,2022/1/24,3017303
Singapore,2022/1/25,3041970
Singapore,2022/1/26,3063060
Singapore,2022/1/27,3084870
Singapore,2022/1/28,3113900
Singapore,2022/1/29,3137641
Singapore,2022/1/30,3152954
Singapore,2022/1/31,3163279
Singapore,2022/2/1,3163661
Singapore,2022/2/2,3164093
Singapore,2022/2/3,3185387
Singapore,2022/2/4,3212918
Singapore,2022/2/5,3236835
Singapore,2022/2/6,3254625
Singapore,2022/2/7,3278077
Singapore,2022/2/8,3301032
Singapore,2022/2/9,3325143
Singapore,2022/2/10,3351301
Singapore,2022/2/11,3384249
Singapore,2022/2/12,3414775
Singapore,2022/2/13,3440034
Singapore,2022/2/14,3463572
Singapore,2022/2/15,3479876
Singapore,2022/2/16,3495887
Singapore,2022/2/17,3512305
Singapore,2022/2/18,3536002
Singapore,2022/2/19,3558093
Singapore,2022/2/20,3572857
Singapore,2022/2/21,3586384
Singapore,2022/2/22,3597195
Singapore,2022/2/23,3608390
Singapore,2022/2/24,3620361
Singapore,2022/2/25,3638408
Singapore,2022/2/26,3655679
Singapore,2022/2/27,3666159
Singapore,2022/2/28,3677884
Singapore,2022/3/1,3686940
Singapore,2022/3/2,3694977
Singapore,2022/3/3,3703825
Singapore,2022/3/4,3716765
Singapore,2022/3/5,3729616
Singapore,2022/3/6,3737080
Singapore,2022/3/7,3745142
Singapore,2022/3/8,3751628
Singapore,2022/3/9,3758239
Singapore,2022/3/10,3765362
Singapore,2022/3/11,3776768
Singapore,2022/3/12,3788060
Singapore,2022/3/13,3796057
Singapore,2022/3/14,3804266
Singapore,2022/3/15,3811099
Singapore,2022/3/16,3817991
Singapore,2022/3/17,3825013
Singapore,2022/3/18,3833779
Singapore,2022/3/19,3841313
Singapore,2022/3/20,3846496
Singapore,2022/3/21,3851977
Singapore,2022/3/22,3856541
Singapore,2022/3/23,3861078
Singapore,2022/3/24,3866176
Singapore,2022/3/25,3874434
Singapore,2022/3/26,3882153
Singapore,2022/3/27,3887600
Singapore,2022/3/28,3893436
Singapore,2022/3/29,3898551
Singapore,2022/3/30,3903834
Singapore,2022/3/31,3909356
Singapore,2022/4/1,3916466
Singapore,2022/4/2,3923005
Singapore,2022/4/3,3927364
Singapore,2022/4/4,3932674
Singapore,2022/4/5,3936853
Singapore,2022/4/6,3941116
Singapore,2022/4/7,3945723
Singapore,2022/4/8,3952809
Singapore,2022/4/9,3959275
Singapore,2022/4/10,3963916
Singapore,2022/4/11,3969040
Singapore,2022/4/12,3973706
Singapore,2022/4/13,3978559
Singapore,2022/4/14,3983374
Singapore,2022/4/15,3983919
Singapore,2022/4/16,3991753
Singapore,2022/4/17,3995963
Singapore,2022/4/18,4000706
Singapore,2022/4/19,4004855
Singapore,2022/4/20,4008882
Singapore,2022/4/21,4013067
Singapore,2022/4/22,4019063
Singapore,2022/4/23,4025186
Singapore,2022/4/24,4029854
Singapore,2022/4/25,4034818
Singapore,2022/4/26,4038961
Singapore,2022/4/27,4042810
Singapore,2022/4/28,4046874
Singapore,2022/4/29,4053977
Singapore,2022/4/30,4062481
Singapore,2022/5/1,4063212
Singapore,2022/5/2,4068978
Singapore,2022/5/3,4069324
Singapore,2022/5/4,4075422
Singapore,2022/5/5,4080229
Singapore,2022/5/6,4086066
Singapore,2022/5/7,4091702
Singapore,2022/5/8,4095322
Singapore,2022/5/9,4100434
Singapore,2022/5/10,4104604
Singapore,2022/5/11,4108396
Singapore,2022/5/12,4112647
Singapore,2022/5/13,4119604
Singapore,2022/5/14,4125389
Singapore,2022/5/15,4125877
Singapore,2022/5/16,4131026
Singapore,2022/5/17,4136572
Singapore,2022/5/18,4141183
Singapore,2022/5/19,4145236
Singapore,2022/5/20,4150898
Singapore,2022/5/21,4157171
Singapore,2022/5/22,4161167
Singapore,2022/5/23,4165474
Singapore,2022/5/24,4169998
Singapore,2022/5/25,4173922
Singapore,2022/5/26,4178072
Singapore,2022/5/27,4184259
Singapore,2022/5/28,4190831
Singapore,2022/5/29,4195594
Singapore,2022/5/30,4201369
Singapore,2022/5/31,4207048
Singapore,2022/6/1,4209882
Singapore,2022/6/2,4212653
Singapore,2022/6/3,4216247
Singapore,2022/6/4,4220113
Singapore,2022/6/5,4222619
Singapore,2022/6/6,4225961
Singapore,2022/6/7,4228673
Singapore,2022/6/8,4231385
Singapore,2022/6/9,4233871
Singapore,2022/6/10,4237102
Singapore,2022/6/11,4240439
Singapore,2022/6/12,4242437
Singapore,2022/6/13,4245138
Singapore,2022/6/14,4247591
Singapore,2022/6/15,4249741
Singapore,2022/6/16,4251883
Singapore,2022/6/17,4254626
Singapore,2022/6/18,4257215
Singapore,2022/6/19,4258921
Singapore,2022/6/20,4261421
Singapore,2022/6/21,4263980
Singapore,2022/6/22,4266446
Singapore,2022/6/23,4268931
Singapore,2022/6/24,4272182
Singapore,2022/6/25,4275203
Singapore,2022/6/26,4276823
Singapore,2022/6/27,4279292
Singapore,2022/6/28,4281660
Singapore,2022/6/29,4284290
Singapore,2022/6/30,4287524
Singapore,2022/7/1,4289767
Singapore,2022/7/2,4291998
Singapore,2022/7/3,4292773
Singapore,2022/7/4,4294965
Singapore,2022/7/5,4296741
Singapore,2022/7/6,4298555
Singapore,2022/7/7,4300336
Singapore,2022/7/8,4303054
Singapore,2022/7/9,4305532
Singapore,2022/7/10,4305771
Singapore,2022/7/11,4305964
Singapore,2022/7/12,4308108
Singapore,2022/7/13,4309878
Singapore,2022/7/14,4311706
Singapore,2022/7/15,4314133
Singapore,2022/7/16,4316533
Singapore,2022/7/17,4317341
Singapore,2022/7/18,4319495
Singapore,2022/7/19,4321220
Singapore,2022/7/20,4322744
Singapore,2022/7/21,4324337
Singapore,2022/7/22,4326489
Singapore,2022/7/23,4328498
Singapore,2022/7/24,4329140
Singapore,2022/7/25,4331036
Singapore,2022/7/26,4332663
Singapore,2022/7/27,4334241
Singapore,2022/7/28,4335763
Singapore,2022/7/29,4337703
Singapore,2022/7/30,4339563
Singapore,2022/7/31,4340053
Singapore,2022/8/1,4341679
Singapore,2022/8/2,4343070
Singapore,2022/8/3,4344307
Singapore,2022/8/4,4345584
Singapore,2022/8/5,4347497
Singapore,2022/8/6,4349337
Singapore,2022/8/7,4349927
Singapore,2022/8/8,4351575
Singapore,2022/8/9,4351718
