Entity,Year,fish-discards
Slovenia,2014,20.996
Slovenia,2015,22.245
Slovenia,2016,16.085
Slovenia,2017,10.364
Slovenia,2018,7.79
Solomon Islands,1971,46.6389
Solomon Islands,1972,78.2595
Solomon Islands,1973,72.00451797
Solomon Islands,1974,102.2868
Solomon Islands,1975,70.2306
Solomon Islands,1976,167.4955733
Solomon Islands,1977,136.1704007
Solomon Islands,1978,192.536689
Solomon Islands,1979,355.5370797
Solomon Islands,1980,414.3396604
Solomon Islands,1981,244.1609473
Solomon Islands,1982,333.6204593
Solomon Islands,1983,498.6219999
Solomon Islands,1984,435.6403641
Solomon Islands,1985,356.1870321
Solomon Islands,1986,466.4002479
Solomon Islands,1987,367.2921688
Solomon Islands,1988,514.1448291
Solomon Islands,1989,460.0465013
Solomon Islands,1990,342.3506132
Solomon Islands,1991,569.3731515
Solomon Islands,1992,433.7131909
Solomon Islands,1993,410.2353532
Solomon Islands,1994,490.9295174
Solomon Islands,1995,700.4477688
Solomon Islands,1996,837.9735756
Solomon Islands,1997,1009.011524
Solomon Islands,1998,1326.591993
Solomon Islands,1999,1084.731133
Solomon Islands,2000,505.8206772
Solomon Islands,2001,483.2104665
Solomon Islands,2002,357.8412448
Solomon Islands,2003,643.5775795
Solomon Islands,2004,765.4579356
Solomon Islands,2005,586.7084729
Solomon Islands,2006,593.0184928
Solomon Islands,2007,545.991626
Solomon Islands,2008,254.58171
Solomon Islands,2009,389.8656227
Solomon Islands,2010,4534.887985
Solomon Islands,2011,961.8483848
Solomon Islands,2012,420.1668807
Solomon Islands,2013,381.4733845
Solomon Islands,2014,9796.849396
Solomon Islands,2015,9893.148157
Solomon Islands,2016,881.3431153
Solomon Islands,2017,724.8924685
Solomon Islands,2018,3552.501332
Somalia,1950,1.672935665
Somalia,1951,1.718994972
Somalia,1952,1.607556527
Somalia,1953,1.625770338
Somalia,1954,1.666632457
Somalia,1955,1.567725513
Somalia,1956,2.108947024
Somalia,1957,2.114258869
Somalia,1958,2.21656874
Somalia,1959,2.115604941
Somalia,1960,2.28734291
Somalia,1961,20.55073942
Somalia,1962,39.02734343
Somalia,1963,60.69445815
Somalia,1964,84.13824239
Somalia,1965,111.3835345
Somalia,1966,139.8205032
Somalia,1967,169.8594185
Somalia,1968,203.1583968
Somalia,1969,239.0690178
Somalia,1970,278.7341861
Somalia,1971,320.2651098
Somalia,1972,364.3001598
Somalia,1973,411.0362423
Somalia,1974,847.604739
Somalia,1975,944.5634886
Somalia,1976,1261.915976
Somalia,1977,1628.684515
Somalia,1978,818.6881392
Somalia,1979,2013.710444
Somalia,1980,3354.316881
Somalia,1981,2223.475823
Somalia,1982,2018.407034
Somalia,1983,2522.36708
Somalia,1984,4394.294019
Somalia,1985,4042.542184
Somalia,1986,2754.389371
Somalia,1987,4493.896219
Somalia,1988,3938.643682
Somalia,1989,3451.134575
Somalia,1990,2737.214666
Somalia,1991,1952.605881
Somalia,1992,1388.174015
Somalia,1993,1355.941105
Somalia,1994,1312.029591
Somalia,1995,1241.457987
Somalia,1996,1904.93142
Somalia,1997,2535.797489
Somalia,1998,3191.860778
Somalia,1999,3876.656248
Somalia,2000,4571.202351
Somalia,2001,5301.074422
Somalia,2002,6029.932722
Somalia,2003,6770.731239
Somalia,2004,6943.77814
Somalia,2005,5204.819389
Somalia,2006,5655.711461
Somalia,2007,6109.367303
Somalia,2008,6561.937578
Somalia,2009,6993.846976
Somalia,2010,7437.368548
Somalia,2011,7555.516358
Somalia,2012,7681.064682
Somalia,2013,7788.959445
Somalia,2014,7909.337399
Somalia,2015,8013.296419
Somalia,2016,8120.570519
Somalia,2017,8233.720755
Somalia,2018,8349.370209
South Africa,1950,31057.43404
South Africa,1951,58743.642
South Africa,1952,93154.17222
South Africa,1953,101391.8624
South Africa,1954,97925.88823
South Africa,1955,91006.49359
South Africa,1956,86459.76
South Africa,1957,89890.008
South Africa,1958,95319.036
South Africa,1959,111424.0575
South Africa,1960,122070.291
South Africa,1961,147498.7505
South Africa,1962,163316.6938
South Africa,1963,206840.2886
South Africa,1964,217475.9743
South Africa,1965,225125.4664
South Africa,1966,245576.6907
South Africa,1967,315785.7759
South Africa,1968,457798.4623
South Africa,1969,379554.6198
South Africa,1970,200056.7426
South Africa,1971,154568.8281
South Africa,1972,162662.5689
South Africa,1973,184753.2624
South Africa,1974,223957.7008
South Africa,1975,222479.8027
South Africa,1976,182588.2548
South Africa,1977,109915.2165
South Africa,1978,81203.8071
South Africa,1979,74872.8638
South Africa,1980,61118.28239
South Africa,1981,71128.54147
South Africa,1982,65957.14098
South Africa,1983,72523.51547
South Africa,1984,59934.55599
South Africa,1985,58631.89973
South Africa,1986,63218.78561
South Africa,1987,107063.223
South Africa,1988,96367.08153
South Africa,1989,66505.15255
South Africa,1990,33657.42432
South Africa,1991,31015.18022
South Africa,1992,45815.49984
South Africa,1993,36525.36217
South Africa,1994,34022.64419
South Africa,1995,37685.58954
South Africa,1996,29806.44992
South Africa,1997,34901.08598
South Africa,1998,38419.38022
South Africa,1999,39693.82763
South Africa,2000,44577.89818
South Africa,2001,52185.47005
South Africa,2002,51820.37287
South Africa,2003,55888.63084
South Africa,2004,59751.82096
South Africa,2005,55137.84957
South Africa,2006,41549.09913
South Africa,2007,45571.74707
South Africa,2008,43060.7745
South Africa,2009,33589.86198
South Africa,2010,41705.96169
South Africa,2011,34732.59256
South Africa,2012,47306.21137
South Africa,2013,27490.2977
South Africa,2014,39952.82721
South Africa,2015,37835.23099
South Africa,2016,41301.04407
South Africa,2017,35576.01113
South Africa,2018,37688.35682
South Cyprus,1950,61.62
South Cyprus,1951,49.2958
South Cyprus,1952,49.30179999
South Cyprus,1953,50.5605
South Cyprus,1954,62.9095
South Cyprus,1955,72.8055
South Cyprus,1956,93.415756
South Cyprus,1957,126.11174
South Cyprus,1958,167.27176
South Cyprus,1959,187.17664
South Cyprus,1960,216.7704
South Cyprus,1961,238.60492
South Cyprus,1962,291.1798
South Cyprus,1963,321.30206
South Cyprus,1964,351.2117801
South Cyprus,1965,433.61486
South Cyprus,1966,463.2820201
South Cyprus,1967,493.09184
South Cyprus,1968,572.19404
South Cyprus,1969,600.9342837
South Cyprus,1970,623.8776502
South Cyprus,1971,638.6424181
South Cyprus,1972,676.6774758
South Cyprus,1973,719.4016158
South Cyprus,1974,801.1077335
South Cyprus,1975,777.0677576
South Cyprus,1976,842.8675087
South Cyprus,1977,902.6213636
South Cyprus,1978,925.473299
South Cyprus,1979,961.2448932
South Cyprus,1980,995.0793924
South Cyprus,1981,1037.272769
South Cyprus,1982,1090.439252
South Cyprus,1983,1254.591501
South Cyprus,1984,1314.933281
South Cyprus,1985,1355.322236
South Cyprus,1986,1408.254049
South Cyprus,1987,1404.151717
South Cyprus,1988,119694.6524
South Cyprus,1989,112188.0539
South Cyprus,1990,89030.99847
South Cyprus,1991,104075.0936
South Cyprus,1992,120769.3351
South Cyprus,1993,92717.21946
South Cyprus,1994,51881.26355
South Cyprus,1995,74596.28209
South Cyprus,1996,105712.2908
South Cyprus,1997,75576.86521
South Cyprus,1998,67652.26746
South Cyprus,1999,49538.67748
South Cyprus,2000,47197.61929
South Cyprus,2001,40503.5737
South Cyprus,2002,57794.18869
South Cyprus,2003,43836.34329
South Cyprus,2004,57370.88129
South Cyprus,2005,45842.45811
South Cyprus,2006,33102.87479
South Cyprus,2007,55027.61119
South Cyprus,2008,61219.99786
South Cyprus,2009,52984.92582
South Cyprus,2010,52976.43235
South Cyprus,2011,9982.433806
South Cyprus,2012,6169.391619
South Cyprus,2013,756.1051953
South Cyprus,2014,813.7255615
South Cyprus,2015,701.1412832
South Cyprus,2016,646.8440593
South Cyprus,2017,772.0101377
South Cyprus,2018,508.3730232
South Korea,1950,156133.1141
South Korea,1951,172179.1959
South Korea,1952,178676.3729
South Korea,1953,170499.1315
South Korea,1954,168301.0223
South Korea,1955,171513.3301
South Korea,1956,205231.1742
South Korea,1957,219335.3685
South Korea,1958,219000.2173
South Korea,1959,217068.5967
South Korea,1960,207769.6182
South Korea,1961,240936.6785
South Korea,1962,248776.0573
South Korea,1963,256260.5568
South Korea,1964,285958.6462
South Korea,1965,305873.1616
South Korea,1966,308335.6629
South Korea,1967,353453.052
South Korea,1968,372239.8381
South Korea,1969,410808.7538
South Korea,1970,463178.0853
South Korea,1971,536958.5169
South Korea,1972,593609.7075
South Korea,1973,630645.8251
South Korea,1974,707447.0311
South Korea,1975,684780.7432
South Korea,1976,709714.46
South Korea,1977,733892.4584
South Korea,1978,727948.0988
South Korea,1979,740646.0713
South Korea,1980,723122.9802
South Korea,1981,771575.8711
