Entity,Day,total_boosters_per_hundred
Egypt,2022/10/23,8.53
Egypt,2022/10/30,8.62
Egypt,2022/11/6,8.68
Egypt,2022/11/14,8.73
Egypt,2022/11/27,8.82
Egypt,2022/12/4,8.85
Egypt,2022/12/18,8.93
Egypt,2023/1/3,8.98
Egypt,2023/1/15,9.05
Egypt,2023/1/22,9.13
Egypt,2023/1/29,9.16
Egypt,2023/1/31,9.53
Egypt,2023/2/19,10.79
Egypt,2023/2/26,11.25
Egypt,2023/3/19,12.53
El Salvador,2021/9/26,0.08
El Salvador,2021/9/27,0.21
El Salvador,2021/9/29,0.64
El Salvador,2021/9/30,0.96
El Salvador,2021/10/3,1.23
El Salvador,2021/10/4,1.48
El Salvador,2021/10/5,1.88
El Salvador,2021/10/6,2.29
El Salvador,2021/10/7,2.74
El Salvador,2021/10/10,3.21
El Salvador,2021/10/11,3.54
El Salvador,2021/10/12,3.85
El Salvador,2021/10/13,4.13
El Salvador,2021/10/14,4.42
El Salvador,2021/10/17,4.75
El Salvador,2021/10/18,4.98
El Salvador,2021/10/25,6
El Salvador,2021/10/28,6.51
El Salvador,2021/11/3,6.99
El Salvador,2021/11/4,7.14
El Salvador,2021/11/8,7.52
El Salvador,2021/11/9,7.7
El Salvador,2021/11/10,7.86
El Salvador,2021/11/11,8.05
El Salvador,2021/11/14,8.36
El Salvador,2021/11/16,8.81
El Salvador,2021/11/21,9.62
El Salvador,2021/11/22,9.87
El Salvador,2021/11/23,10.07
El Salvador,2021/11/24,10.49
El Salvador,2021/11/28,10.66
El Salvador,2021/11/30,10.92
El Salvador,2021/12/5,11.37
El Salvador,2021/12/6,11.53
El Salvador,2021/12/7,11.73
El Salvador,2021/12/8,11.96
El Salvador,2021/12/12,12.6
El Salvador,2021/12/13,12.95
El Salvador,2021/12/16,13.74
El Salvador,2021/12/20,14.17
El Salvador,2021/12/21,14.43
El Salvador,2021/12/22,14.69
El Salvador,2021/12/30,15.47
El Salvador,2022/1/4,15.77
El Salvador,2022/1/20,18.6
El Salvador,2022/1/24,18.93
El Salvador,2022/1/25,19.08
El Salvador,2022/1/27,19.41
El Salvador,2022/1/30,19.54
El Salvador,2022/2/10,20.64
El Salvador,2022/2/13,20.73
El Salvador,2022/2/15,20.9
El Salvador,2022/2/27,21.88
El Salvador,2022/2/28,22.2
El Salvador,2022/3/14,22.73
El Salvador,2022/3/17,22.95
El Salvador,2022/3/18,23.05
El Salvador,2022/3/23,23.86
El Salvador,2022/3/24,24.53
El Salvador,2022/4/1,25.9
El Salvador,2022/4/4,26.15
El Salvador,2022/4/18,27.38
El Salvador,2022/4/26,28.19
El Salvador,2022/5/20,29.62
El Salvador,2022/5/26,29.9
El Salvador,2022/5/30,30.06
El Salvador,2022/6/3,30.26
El Salvador,2022/6/7,30.37
El Salvador,2022/6/16,30.8
El Salvador,2022/6/21,31.03
El Salvador,2022/6/29,31.93
El Salvador,2022/7/8,32.46
El Salvador,2022/7/26,34.2
El Salvador,2022/10/2,36.18
England,2021/9/30,1.53
England,2021/10/1,1.8
England,2021/10/2,2.14
England,2021/10/3,2.3
England,2021/10/4,2.51
England,2021/10/5,2.79
England,2021/10/6,3.07
England,2021/10/7,3.38
England,2021/10/8,3.69
England,2021/10/9,4.13
England,2021/10/10,4.29
England,2021/10/11,4.51
England,2021/10/12,4.79
England,2021/10/13,5.13
England,2021/10/14,5.5
England,2021/10/15,5.85
England,2021/10/16,6.36
England,2021/10/17,6.54
England,2021/10/18,6.8
England,2021/10/19,7.15
England,2021/10/20,7.55
England,2021/10/21,8
England,2021/10/22,8.44
England,2021/10/23,9.01
England,2021/10/24,9.26
England,2021/10/25,9.59
England,2021/10/26,9.98
England,2021/10/27,10.39
England,2021/10/28,10.83
England,2021/10/29,11.25
England,2021/10/30,11.84
England,2021/10/31,12.07
England,2021/11/1,12.42
England,2021/11/2,12.85
England,2021/11/3,13.33
England,2021/11/4,13.81
England,2021/11/5,14.28
England,2021/11/6,14.94
England,2021/11/7,15.24
England,2021/11/8,15.63
England,2021/11/9,16.12
England,2021/11/10,16.95
England,2021/11/11,17.49
England,2021/11/12,18.02
England,2021/11/13,18.74
England,2021/11/14,19.06
England,2021/11/15,19.47
England,2021/11/16,19.97
England,2021/11/17,20.52
England,2021/11/18,21.09
England,2021/11/19,21.63
England,2021/11/20,22.35
England,2021/11/21,22.69
England,2021/11/22,23.13
England,2021/11/23,23.66
England,2021/11/24,24.22
England,2021/11/25,24.81
England,2021/11/26,25.38
England,2021/11/27,26.12
England,2021/11/28,26.52
England,2021/11/29,26.98
England,2021/11/30,27.55
England,2021/12/1,28.16
England,2021/12/2,28.78
England,2021/12/3,29.37
England,2021/12/4,30.1
England,2021/12/5,30.49
England,2021/12/6,30.96
England,2021/12/7,31.53
England,2021/12/8,32.13
England,2021/12/9,32.83
England,2021/12/10,33.47
England,2021/12/11,34.33
England,2021/12/12,34.92
England,2021/12/13,35.66
England,2021/12/14,36.63
England,2021/12/15,37.74
England,2021/12/16,39.04
England,2021/12/17,40.35
England,2021/12/18,41.82
England,2021/12/19,43.11
England,2021/12/20,44.44
England,2021/12/21,45.87
England,2021/12/22,47.1
England,2021/12/23,47.97
England,2021/12/24,48.24
England,2021/12/25,48.26
England,2021/12/26,48.3
England,2021/12/27,48.67
England,2021/12/28,49.13
England,2021/12/29,49.74
England,2021/12/30,50.3
England,2021/12/31,50.55
England,2022/1/1,50.58
England,2022/1/2,50.76
England,2022/1/3,50.97
England,2022/1/4,51.3
England,2022/1/5,51.66
England,2022/1/6,51.99
England,2022/1/7,52.31
England,2022/1/8,52.67
England,2022/1/9,52.87
England,2022/1/10,53.07
England,2022/1/11,53.27
England,2022/1/12,53.44
England,2022/1/13,53.59
England,2022/1/14,53.74
England,2022/1/15,53.9
England,2022/1/16,53.98
England,2022/1/17,54.08
England,2022/1/18,54.18
England,2022/1/19,54.27
England,2022/1/20,54.36
England,2022/1/21,54.46
England,2022/1/22,54.56
England,2022/1/23,54.62
England,2022/1/24,54.7
England,2022/1/25,54.78
England,2022/1/26,54.85
England,2022/1/27,54.93
England,2022/1/28,55.01
England,2022/1/29,55.09
England,2022/1/30,55.14
England,2022/1/31,55.19
England,2022/2/1,55.25
England,2022/2/2,55.3
England,2022/2/3,55.35
England,2022/2/4,55.41
England,2022/2/5,55.46
England,2022/2/6,55.49
England,2022/2/7,55.53
England,2022/2/8,55.57
England,2022/2/9,55.61
England,2022/2/10,55.66
England,2022/2/11,55.71
England,2022/2/12,55.77
England,2022/2/13,55.8
England,2022/2/14,55.84
England,2022/2/15,55.88
England,2022/2/16,55.92
England,2022/2/17,55.97
England,2022/2/18,56
England,2022/2/19,56.04
England,2022/2/20,56.06
England,2022/2/21,56.09
England,2022/2/22,56.13
England,2022/2/23,56.17
England,2022/2/24,56.2
England,2022/2/25,56.24
England,2022/2/26,56.28
England,2022/2/27,56.3
England,2022/2/28,56.33
England,2022/3/1,56.36
England,2022/3/2,56.39
England,2022/3/3,56.44
England,2022/3/4,56.47
England,2022/3/5,56.51
England,2022/3/6,56.53
England,2022/3/7,56.55
England,2022/3/8,56.58
England,2022/3/9,56.61
England,2022/3/10,56.64
England,2022/3/11,56.67
England,2022/3/12,56.7
England,2022/3/13,56.72
England,2022/3/14,56.75
England,2022/3/15,56.78
England,2022/3/16,56.81
England,2022/3/17,56.83
England,2022/3/18,56.86
England,2022/3/19,56.9
England,2022/3/20,56.91
England,2022/3/21,56.94
England,2022/3/22,56.96
England,2022/3/23,56.99
England,2022/3/24,57.02
England,2022/3/25,57.04
England,2022/3/26,57.07
England,2022/3/27,57.08
England,2022/3/28,57.1
England,2022/3/29,57.12
England,2022/3/30,57.15
England,2022/3/31,57.17
England,2022/4/1,57.2
England,2022/4/2,57.22
England,2022/4/3,57.24
England,2022/4/4,57.26
England,2022/4/5,57.28
England,2022/4/6,57.3
England,2022/4/7,57.33
England,2022/4/8,57.35
England,2022/4/9,57.38
England,2022/4/10,57.4
England,2022/4/11,57.42
England,2022/4/12,57.45
England,2022/4/13,57.48
England,2022/4/14,57.5
England,2022/4/15,57.51
England,2022/4/16,57.53
England,2022/4/17,57.53
England,2022/4/18,57.54
England,2022/4/19,57.57
England,2022/4/20,57.59
England,2022/4/21,57.62
England,2022/4/22,57.64
England,2022/4/23,57.67
England,2022/4/24,57.68
England,2022/4/25,57.71
England,2022/4/26,57.73
England,2022/4/27,57.75
England,2022/4/28,57.78
England,2022/4/29,57.8
England,2022/4/30,57.83
England,2022/5/1,57.84
England,2022/5/2,57.84
England,2022/5/3,57.86
England,2022/5/4,57.89
England,2022/5/5,57.91
England,2022/5/6,57.94
England,2022/5/7,57.96
England,2022/5/8,57.97
England,2022/5/9,57.99
England,2022/5/10,58.02
England,2022/5/11,58.04
England,2022/5/12,58.06
England,2022/5/13,58.08
England,2022/5/14,58.1
England,2022/5/15,58.11
England,2022/5/16,58.13
England,2022/5/17,58.15
England,2022/5/18,58.17
England,2022/5/19,58.19
England,2022/5/20,58.21
England,2022/5/21,58.23
England,2022/5/22,58.24
England,2022/5/23,58.26
England,2022/5/24,58.27
England,2022/5/25,58.29
England,2022/5/26,58.3
England,2022/5/27,58.32
England,2022/5/28,58.34
England,2022/5/29,58.35
England,2022/5/30,58.37
England,2022/5/31,58.38
England,2022/6/1,58.4
England,2022/6/2,58.4
England,2022/6/3,58.41
England,2022/6/4,58.42
England,2022/6/5,58.42
England,2022/6/6,58.43
England,2022/6/7,58.45
England,2022/6/8,58.46
England,2022/6/9,58.48
England,2022/6/10,58.49
England,2022/6/11,58.51
England,2022/6/12,58.52
England,2022/6/13,58.53
England,2022/6/14,58.54
England,2022/6/15,58.55
England,2022/6/16,58.56
England,2022/6/17,58.57
England,2022/6/18,58.59
England,2022/6/19,58.59
England,2022/6/20,58.6
England,2022/6/21,58.62
England,2022/6/22,58.63
England,2022/6/23,58.64
England,2022/6/24,58.65
England,2022/6/25,58.67
England,2022/6/26,58.68
England,2022/6/27,58.69
England,2022/6/28,58.7
England,2022/6/29,58.72
England,2022/6/30,58.73
England,2022/7/1,58.74
England,2022/7/2,58.75
England,2022/7/3,58.76
England,2022/7/4,58.77
England,2022/7/5,58.78
England,2022/7/6,58.8
England,2022/7/7,58.81
England,2022/7/8,58.82
England,2022/7/9,58.84
England,2022/7/10,58.84
England,2022/7/11,58.85
England,2022/7/12,58.86
England,2022/7/13,58.88
England,2022/7/14,58.89
England,2022/7/15,58.9
England,2022/7/16,58.91
England,2022/7/17,58.92
England,2022/7/18,58.93
England,2022/7/19,58.94
England,2022/7/20,58.95
England,2022/7/21,58.96
England,2022/7/22,58.97
England,2022/7/23,58.98
England,2022/7/24,58.99
England,2022/7/25,59
England,2022/7/26,59.01
England,2022/7/27,59.02
England,2022/7/28,59.03
England,2022/7/29,59.04
England,2022/7/30,59.05
England,2022/7/31,59.06
England,2022/8/1,59.06
England,2022/8/2,59.07
England,2022/8/3,59.08
England,2022/8/4,59.09
England,2022/8/5,59.1
England,2022/8/6,59.11
England,2022/8/7,59.11
England,2022/8/8,59.12
England,2022/8/9,59.13
England,2022/8/10,59.14
England,2022/8/11,59.14
England,2022/8/12,59.15
England,2022/8/13,59.16
England,2022/8/14,59.16
England,2022/8/15,59.17
England,2022/8/16,59.18
England,2022/8/17,59.19
England,2022/8/18,59.19
England,2022/8/19,59.2
England,2022/8/20,59.21
England,2022/8/21,59.21
England,2022/8/22,59.22
England,2022/8/23,59.22
England,2022/8/24,59.23
England,2022/8/25,59.24
England,2022/8/26,59.25
England,2022/8/27,59.25
England,2022/8/28,59.26
England,2022/8/29,59.26
England,2022/8/30,59.26
England,2022/8/31,59.27
England,2022/9/1,59.28
England,2022/9/2,59.29
England,2022/9/3,59.3
England,2022/9/4,59.31
England,2022/9/5,59.33
England,2022/9/6,59.36
England,2022/9/7,59.41
England,2022/9/8,59.48
England,2022/9/9,59.55
England,2022/9/10,59.63
England,2022/9/11,59.67
England,2022/9/12,60.16
England,2022/9/13,60.72
England,2022/9/14,61.34
England,2022/9/15,62.01
England,2022/9/16,62.7
England,2022/9/17,63.67
England,2022/9/18,64.06
England,2022/9/19,64.21
England,2022/9/20,64.96
England,2022/9/21,65.77
England,2022/9/22,66.61
England,2022/9/23,67.39
England,2022/9/24,68.72
England,2022/9/25,69.15
England,2022/9/26,69.83
England,2022/9/27,70.65
England,2022/9/28,71.55
England,2022/9/29,72.48
England,2022/9/30,73.35
England,2022/10/1,75.03
England,2022/10/2,75.49
England,2022/10/3,76.19
England,2022/10/4,77.04
England,2022/10/5,77.94
England,2022/10/6,78.85
England,2022/10/7,79.67
England,2022/10/8,81.43
England,2022/10/9,81.88
England,2022/10/10,82.59
England,2022/10/11,83.43
England,2022/10/12,84.29
England,2022/10/13,85.14
England,2022/10/14,85.95
England,2022/10/15,87.76
England,2022/10/16,88.25
England,2022/10/17,88.97
England,2022/10/18,89.83
England,2022/10/19,90.74
England,2022/10/20,91.66
England,2022/10/21,92.48
England,2022/10/22,94.02
England,2022/10/23,94.43
England,2022/10/24,95.06
England,2022/10/25,95.79
England,2022/10/26,96.48
England,2022/10/27,97.19
England,2022/10/28,97.85
England,2022/10/29,99.01
England,2022/10/30,99.36
England,2022/10/31,99.89
England,2022/11/1,100.48
England,2022/11/2,101.05
England,2022/11/3,101.64
England,2022/11/4,102.2
England,2022/11/5,103.25
England,2022/11/6,103.54
England,2022/11/7,103.95
England,2022/11/8,104.42
England,2022/11/9,104.86
England,2022/11/10,105.3
England,2022/11/11,105.71
England,2022/11/12,106.41
England,2022/11/13,106.59
England,2022/11/14,106.87
England,2022/11/15,107.2
England,2022/11/16,107.49
England,2022/11/17,107.79
England,2022/11/18,108.07
England,2022/11/19,108.56
England,2022/11/20,108.67
England,2022/11/21,108.87
England,2022/11/22,109.11
England,2022/11/23,109.32
England,2022/11/24,109.53
England,2022/11/25,109.73
England,2022/11/26,110.05
England,2022/11/27,110.12
England,2022/11/28,110.26
England,2022/11/29,110.43
England,2022/11/30,110.59
England,2022/12/1,110.72
England,2022/12/2,110.84
England,2022/12/3,111.01
England,2022/12/4,111.05
England,2022/12/5,111.15
England,2022/12/6,111.26
England,2022/12/7,111.36
England,2022/12/8,111.47
England,2022/12/9,111.56
England,2022/12/10,111.69
England,2022/12/11,111.72
England,2022/12/12,111.79
England,2022/12/13,111.87
England,2022/12/14,111.95
England,2022/12/15,112.02
England,2022/12/16,112.09
England,2022/12/17,112.17
England,2022/12/18,112.19
England,2022/12/19,112.26
England,2022/12/20,112.32
England,2022/12/21,112.37
England,2022/12/22,112.41
England,2022/12/23,112.44
England,2022/12/24,112.44
England,2022/12/25,112.44
England,2022/12/26,112.44
England,2022/12/27,112.44
England,2022/12/28,112.47
England,2022/12/29,112.5
England,2022/12/30,112.53
England,2022/12/31,112.54
England,2023/1/1,112.54
England,2023/1/2,112.54
England,2023/1/3,112.58
England,2023/1/4,112.62
England,2023/1/5,112.66
England,2023/1/6,112.7
England,2023/1/7,112.76
England,2023/1/8,112.77
England,2023/1/9,112.8
England,2023/1/10,112.83
England,2023/1/11,112.86
England,2023/1/12,112.89
England,2023/1/13,112.92
England,2023/1/14,112.95
England,2023/1/15,112.96
England,2023/1/16,112.98
England,2023/1/17,113
England,2023/1/18,113.01
England,2023/1/19,113.03
England,2023/1/20,113.05
England,2023/1/21,113.08
England,2023/1/22,113.08
England,2023/1/23,113.1
England,2023/1/24,113.11
England,2023/1/25,113.13
England,2023/1/26,113.14
England,2023/1/27,113.16
England,2023/1/28,113.18
England,2023/1/29,113.19
England,2023/1/30,113.2
England,2023/1/31,113.21
England,2023/2/1,113.22
England,2023/2/2,113.24
England,2023/2/3,113.25
England,2023/2/4,113.27
England,2023/2/5,113.28
England,2023/2/6,113.29
England,2023/2/7,113.31
England,2023/2/8,113.33
England,2023/2/9,113.35
England,2023/2/10,113.38
England,2023/2/11,113.41
England,2023/2/12,113.42
England,2023/2/13,113.42
England,2023/2/14,113.43
England,2023/2/15,113.43
England,2023/2/16,113.43
England,2023/2/17,113.43
England,2023/2/18,113.43
England,2023/2/19,113.43
England,2023/2/20,113.43
England,2023/2/21,113.43
England,2023/2/22,113.43
England,2023/2/23,113.43
England,2023/2/24,113.43
England,2023/2/25,113.43
England,2023/2/26,113.43
England,2023/2/27,113.43
England,2023/2/28,113.43
England,2023/3/1,113.43
England,2023/3/2,113.43
England,2023/3/3,113.43
England,2023/3/4,113.43
England,2023/3/5,113.43
England,2023/3/6,113.43
England,2023/3/7,113.44
England,2023/3/8,113.44
England,2023/3/9,113.44
England,2023/3/10,113.44
England,2023/3/11,113.44
England,2023/3/12,113.44
England,2023/3/13,113.44
England,2023/3/14,113.44
England,2023/3/15,113.44
England,2023/3/16,113.44
England,2023/3/17,113.44
England,2023/3/18,113.44
England,2023/3/19,113.44
Equatorial Guinea,2022/5/29,0.18
Equatorial Guinea,2022/6/5,0.23
Equatorial Guinea,2022/6/19,0.23
Equatorial Guinea,2022/6/26,0.26
Equatorial Guinea,2022/7/24,0.27
Estonia,2021/1/6,0
Estonia,2021/1/7,0
Estonia,2021/1/8,0
Estonia,2021/1/9,0
Estonia,2021/1/10,0
Estonia,2021/1/11,0
Estonia,2021/1/12,0
Estonia,2021/1/13,0
Estonia,2021/1/14,0
Estonia,2021/1/15,0
Estonia,2021/1/16,0
Estonia,2021/1/17,0
Estonia,2021/1/18,0
Estonia,2021/1/19,0
Estonia,2021/1/20,0
Estonia,2021/1/21,0
Estonia,2021/1/22,0.01
Estonia,2021/1/23,0.01
Estonia,2021/1/24,0.01
Estonia,2021/1/25,0.01
Estonia,2021/1/26,0.01
Estonia,2021/1/27,0.01
Estonia,2021/1/28,0.02
Estonia,2021/1/29,0.02
Estonia,2021/1/30,0.02
Estonia,2021/1/31,0.02
Estonia,2021/2/1,0.03
Estonia,2021/2/2,0.03
Estonia,2021/2/3,0.04
Estonia,2021/2/4,0.04
Estonia,2021/2/5,0.05
Estonia,2021/2/6,0.05
Estonia,2021/2/7,0.05
Estonia,2021/2/8,0.05
Estonia,2021/2/9,0.05
Estonia,2021/2/10,0.06
Estonia,2021/2/11,0.06
Estonia,2021/2/12,0.06
Estonia,2021/2/13,0.07
Estonia,2021/2/14,0.07
Estonia,2021/2/15,0.07
Estonia,2021/2/16,0.07
Estonia,2021/2/17,0.07
Estonia,2021/2/18,0.07
Estonia,2021/2/19,0.08
Estonia,2021/2/20,0.08
Estonia,2021/2/21,0.08
Estonia,2021/2/22,0.08
Estonia,2021/2/23,0.08
Estonia,2021/2/24,0.08
Estonia,2021/2/25,0.09
Estonia,2021/2/26,0.1
Estonia,2021/2/27,0.1
Estonia,2021/2/28,0.1
Estonia,2021/3/1,0.11
Estonia,2021/3/2,0.11
Estonia,2021/3/3,0.11
Estonia,2021/3/4,0.12
Estonia,2021/3/5,0.12
Estonia,2021/3/6,0.12
Estonia,2021/3/7,0.12
Estonia,2021/3/8,0.12
Estonia,2021/3/9,0.12
Estonia,2021/3/10,0.13
Estonia,2021/3/11,0.13
Estonia,2021/3/12,0.14
Estonia,2021/3/13,0.14
Estonia,2021/3/14,0.14
Estonia,2021/3/15,0.14
Estonia,2021/3/16,0.14
Estonia,2021/3/17,0.14
Estonia,2021/3/18,0.14
Estonia,2021/3/19,0.15
Estonia,2021/3/20,0.15
Estonia,2021/3/21,0.15
Estonia,2021/3/22,0.15
Estonia,2021/3/23,0.15
Estonia,2021/3/24,0.16
Estonia,2021/3/25,0.16
Estonia,2021/3/26,0.16
Estonia,2021/3/27,0.16
Estonia,2021/3/28,0.16
Estonia,2021/3/29,0.17
Estonia,2021/3/30,0.17
Estonia,2021/3/31,0.17
Estonia,2021/4/1,0.18
Estonia,2021/4/2,0.18
Estonia,2021/4/3,0.19
Estonia,2021/4/4,0.19
Estonia,2021/4/5,0.19
Estonia,2021/4/6,0.2
Estonia,2021/4/7,0.2
Estonia,2021/4/8,0.2
Estonia,2021/4/9,0.21
Estonia,2021/4/10,0.21
Estonia,2021/4/11,0.21
Estonia,2021/4/12,0.22
Estonia,2021/4/13,0.22
Estonia,2021/4/14,0.23
Estonia,2021/4/15,0.24
Estonia,2021/4/16,0.25
Estonia,2021/4/17,0.25
Estonia,2021/4/18,0.26
Estonia,2021/4/19,0.26
Estonia,2021/4/20,0.27
Estonia,2021/4/21,0.27
Estonia,2021/4/22,0.29
Estonia,2021/4/23,0.3
Estonia,2021/4/24,0.3
Estonia,2021/4/25,0.31
Estonia,2021/4/26,0.31
Estonia,2021/4/27,0.32
Estonia,2021/4/28,0.34
Estonia,2021/4/29,0.36
Estonia,2021/4/30,0.39
Estonia,2021/5/1,0.39
Estonia,2021/5/2,0.39
Estonia,2021/5/3,0.4
Estonia,2021/5/4,0.42
Estonia,2021/5/5,0.44
Estonia,2021/5/6,0.47
Estonia,2021/5/7,0.49
Estonia,2021/5/8,0.5
Estonia,2021/5/9,0.5
Estonia,2021/5/10,0.5
Estonia,2021/5/11,0.51
Estonia,2021/5/12,0.53
Estonia,2021/5/13,0.56
Estonia,2021/5/14,0.57
Estonia,2021/5/15,0.57
Estonia,2021/5/16,0.57
Estonia,2021/5/17,0.58
Estonia,2021/5/18,0.59
Estonia,2021/5/19,0.6
Estonia,2021/5/20,0.62
Estonia,2021/5/21,0.64
Estonia,2021/5/22,0.64
Estonia,2021/5/23,0.64
Estonia,2021/5/24,0.64
Estonia,2021/5/25,0.65
Estonia,2021/5/26,0.66
Estonia,2021/5/27,0.68
Estonia,2021/5/28,0.7
Estonia,2021/5/29,0.7
Estonia,2021/5/30,0.71
Estonia,2021/5/31,0.71
Estonia,2021/6/1,0.72
Estonia,2021/6/2,0.73
Estonia,2021/6/3,0.75
Estonia,2021/6/4,0.77
Estonia,2021/6/5,0.77
Estonia,2021/6/6,0.78
Estonia,2021/6/7,0.79
Estonia,2021/6/8,0.8
Estonia,2021/6/9,0.82
Estonia,2021/6/10,0.84
Estonia,2021/6/11,0.86
Estonia,2021/6/12,0.87
Estonia,2021/6/13,0.88
Estonia,2021/6/14,0.89
Estonia,2021/6/15,0.9
Estonia,2021/6/16,0.93
Estonia,2021/6/17,0.95
Estonia,2021/6/18,0.98
Estonia,2021/6/19,0.99
Estonia,2021/6/20,0.99
Estonia,2021/6/21,1.01
Estonia,2021/6/22,1.02
Estonia,2021/6/23,1.02
Estonia,2021/6/24,1.02
Estonia,2021/6/25,1.03
Estonia,2021/6/26,1.04
Estonia,2021/6/27,1.04
Estonia,2021/6/28,1.06
Estonia,2021/6/29,1.07
Estonia,2021/6/30,1.09
Estonia,2021/7/1,1.1
Estonia,2021/7/2,1.12
Estonia,2021/7/3,1.13
Estonia,2021/7/4,1.14
Estonia,2021/7/5,1.15
Estonia,2021/7/6,1.16
Estonia,2021/7/7,1.18
Estonia,2021/7/8,1.2
Estonia,2021/7/9,1.21
Estonia,2021/7/10,1.22
Estonia,2021/7/11,1.23
Estonia,2021/7/12,1.24
Estonia,2021/7/13,1.25
Estonia,2021/7/14,1.27
Estonia,2021/7/15,1.29
Estonia,2021/7/16,1.3
Estonia,2021/7/17,1.31
Estonia,2021/7/18,1.31
Estonia,2021/7/19,1.32
Estonia,2021/7/20,1.33
Estonia,2021/7/21,1.35
Estonia,2021/7/22,1.36
Estonia,2021/7/23,1.37
Estonia,2021/7/24,1.38
Estonia,2021/7/25,1.38
Estonia,2021/7/26,1.39
Estonia,2021/7/27,1.4
Estonia,2021/7/28,1.41
Estonia,2021/7/29,1.42
Estonia,2021/7/30,1.44
Estonia,2021/7/31,1.44
Estonia,2021/8/1,1.45
Estonia,2021/8/2,1.46
Estonia,2021/8/3,1.47
Estonia,2021/8/4,1.49
Estonia,2021/8/5,1.5
Estonia,2021/8/6,1.51
Estonia,2021/8/7,1.52
Estonia,2021/8/8,1.53
Estonia,2021/8/9,1.54
Estonia,2021/8/10,1.55
Estonia,2021/8/11,1.57
Estonia,2021/8/12,1.58
Estonia,2021/8/13,1.6
Estonia,2021/8/14,1.61
Estonia,2021/8/15,1.62
Estonia,2021/8/16,1.63
Estonia,2021/8/17,1.65
Estonia,2021/8/18,1.66
Estonia,2021/8/19,1.68
Estonia,2021/8/20,1.69
Estonia,2021/8/21,1.7
Estonia,2021/8/22,1.7
Estonia,2021/8/23,1.72
Estonia,2021/8/24,1.73
Estonia,2021/8/25,1.75
Estonia,2021/8/26,1.77
Estonia,2021/8/27,1.79
Estonia,2021/8/28,1.8
Estonia,2021/8/29,1.82
Estonia,2021/8/30,1.83
Estonia,2021/8/31,1.85
Estonia,2021/9/1,1.86
Estonia,2021/9/2,1.88
Estonia,2021/9/3,1.9
Estonia,2021/9/4,1.91
Estonia,2021/9/5,1.92
Estonia,2021/9/6,1.94
Estonia,2021/9/7,1.96
Estonia,2021/9/8,1.97
Estonia,2021/9/9,1.99
Estonia,2021/9/10,2.02
Estonia,2021/9/11,2.03
Estonia,2021/9/12,2.05
Estonia,2021/9/13,2.07
Estonia,2021/9/14,2.08
Estonia,2021/9/15,2.11
Estonia,2021/9/16,2.13
Estonia,2021/9/17,2.16
Estonia,2021/9/18,2.17
Estonia,2021/9/19,2.18
Estonia,2021/9/20,2.2
Estonia,2021/9/21,2.23
Estonia,2021/9/22,2.25
Estonia,2021/9/23,2.28
Estonia,2021/9/24,2.31
Estonia,2021/9/25,2.33
Estonia,2021/9/26,2.34
Estonia,2021/9/27,2.35
Estonia,2021/9/28,2.37
Estonia,2021/9/29,2.38
Estonia,2021/9/30,2.4
Estonia,2021/10/1,2.42
Estonia,2021/10/2,2.44
Estonia,2021/10/3,2.44
Estonia,2021/10/4,2.45
Estonia,2021/10/5,2.47
Estonia,2021/10/6,2.49
Estonia,2021/10/7,2.51
Estonia,2021/10/8,2.55
Estonia,2021/10/9,2.57
Estonia,2021/10/10,2.58
Estonia,2021/10/11,2.62
Estonia,2021/10/12,2.68
Estonia,2021/10/13,2.73
Estonia,2021/10/14,2.81
Estonia,2021/10/15,2.92
Estonia,2021/10/16,2.96
Estonia,2021/10/17,2.99
Estonia,2021/10/18,3.08
Estonia,2021/10/19,3.21
Estonia,2021/10/20,3.33
Estonia,2021/10/21,3.49
Estonia,2021/10/22,3.74
Estonia,2021/10/23,3.79
